name,title,70:69:5a:aa:4e:4e:,b0:26:80:83:32:ce:,70:69:5a:a6:40:21:,70:69:5a:a6:11:21:,b0:26:80:83:32:c1:,70:69:5a:aa:4e:41:,70:69:5a:aa:48:41:,70:69:5a:aa:48:4e:,70:69:5a:aa:4e:4d:,b0:26:80:83:32:cd:,70:69:5a:a6:11:22:,70:69:5a:a6:40:22:,b0:26:80:83:32:c2:,70:69:5a:aa:4e:42:,70:69:5a:aa:48:42:,70:69:5a:aa:48:4d:,70:69:5a:a6:3a:8f:,b0:26:80:83:32:cf:,70:69:5a:a6:40:20:,70:69:5a:a6:11:20:,b0:26:80:83:32:c0:,70:69:5a:aa:4e:40:,70:69:5a:aa:48:40:,70:69:5a:aa:48:4f:,70:69:5a:aa:4e:4f:,70:69:5a:a6:40:2e:,70:69:5a:a6:11:2e:,70:69:5a:a6:40:2f:,70:69:5a:a6:11:2f:,70:69:5a:a6:11:2d:,b0:26:80:c9:7b:6e:,b0:26:80:83:37:0e:,b0:26:80:c9:7b:61:,b0:26:80:83:37:01:,b0:26:80:aa:70:a1:,b0:26:80:c9:7b:6d:,70:69:5a:a6:40:2d:,b0:26:80:83:37:0d:,b0:26:80:c9:7b:62:,b0:26:80:83:37:02:,b0:26:80:c9:7b:6f:,b0:26:80:83:37:0f:,70:69:5a:63:31:cf:,b0:26:80:c9:7b:60:,b0:26:80:83:37:00:,70:69:5a:8a:4e:60:,70:69:5a:a6:3a:8e:,70:69:5a:63:31:ce:,b0:26:80:83:33:8e:,b0:26:80:83:33:81:,70:69:5a:a6:3a:81:,70:69:5a:63:31:c1:,70:69:5a:a6:3a:8d:,70:69:5a:92:f7:8d:,70:69:5a:63:31:cd:,b0:26:80:83:33:8d:,b0:26:80:83:33:82:,70:69:5a:a6:3a:82:,70:69:5a:63:31:c2:,70:69:5a:a6:37:82:,b0:26:80:83:33:8f:,b0:26:80:83:33:80:,70:69:5a:a6:3a:80:,70:69:5a:63:31:c0:,70:69:5a:a6:37:80:,e8:65:49:db:4f:f1:,b0:26:80:a9:fb:ee:,70:69:5a:92:f7:8e:,b0:26:80:c9:83:c1:,b0:26:80:aa:71:e1:,70:69:5a:92:f7:81:,b0:26:80:aa:60:81:,70:69:5a:a6:3b:01:,b0:26:80:a9:fb:e1:,70:69:5a:a6:47:e1:,b0:26:80:a9:fb:ed:,b0:26:80:c9:83:c2:,b0:26:80:aa:60:82:,70:69:5a:a6:3b:02:,70:69:5a:92:f7:82:,b0:26:80:83:35:02:,e8:65:49:db:4f:f2:,b0:26:80:a9:fb:e2:,70:69:5a:a6:47:e2:,b0:26:80:a9:fb:ef:,70:69:5a:92:f7:8f:,b0:26:80:c9:83:c0:,b0:26:80:aa:71:e0:,b0:26:80:aa:60:80:,70:69:5a:a6:3b:00:,b0:26:80:a9:fb:e0:,70:69:5a:a6:47:e0:,70:69:5a:92:f7:80:,70:69:5a:6e:a3:41:,70:69:5a:6e:a3:4e:,70:69:5a:6e:a3:4d:,70:69:5a:6e:a3:42:,70:69:5a:6e:a3:4f:,70:69:5a:6e:a3:40:
5308,5308-AFT-W,-71,-76,-68,-95,-73,-71,-93,0,-72,-75,0,-69,0,-71,0,0,-87,-76,-69,0,-74,-70,0,0,-73,-68,-97,-68,-97,-96,-64,-59,-59,-49,0,-63,-68,-59,-60,-51,-64,-59,-73,-60,-49,0,-87,-72,-88,-83,-87,-76,-87,-95,-74,-89,-88,-83,-77,0,-88,0,-84,-75,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,5308-AFT-S,-71,-76,-68,-95,-73,-71,-93,0,-72,-75,0,-69,0,-71,0,0,-87,-76,-69,0,-74,-70,0,0,-73,-68,-97,-68,-97,-96,-64,-59,-59,-49,0,-63,-68,-59,-60,-51,-64,-59,-73,-60,-49,0,-87,-72,-88,-83,-87,-76,-87,-95,-74,-89,-88,-83,-77,0,-88,0,-84,-75,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,5308-AFT-E,-71,-76,-68,-95,-73,-71,-93,0,-72,-75,0,-69,0,-71,0,0,-87,-76,-69,0,-74,-70,0,0,-73,-68,-97,-68,-97,-96,-64,-59,-59,-49,0,-63,-68,-59,-60,-51,-64,-59,-73,-60,-49,0,-87,-72,-88,-83,-87,-76,-87,-95,-74,-89,-88,-83,-77,0,-88,0,-84,-75,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,5309-AFT-E,-71,-76,-68,-95,-73,-71,-93,0,-72,-75,0,-69,0,-71,0,0,-87,-76,-69,0,-74,-70,0,0,-73,-68,-97,-68,-97,-96,-64,-59,-59,-49,0,-63,-68,-59,-60,-51,-64,-59,-73,-60,-49,0,-87,-72,-88,-83,-87,-76,-87,-95,-74,-89,-88,-83,-77,0,-88,0,-84,-75,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,5309-AFT-N,-75,-75,-71,0,0,-71,-93,0,-75,-76,0,-73,0,-71,0,0,-87,-72,-71,-90,0,-70,0,0,-75,-75,-95,-76,-96,-97,-73,-51,-68,-45,0,-71,-75,-51,-68,-45,-73,-51,-89,-69,-45,0,-87,-90,-88,0,-87,-85,-87,-97,-90,-89,-88,-87,-83,0,-88,-94,-87,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,5309-AFT-W,-75,-75,-71,0,0,-71,-93,0,-75,-76,0,-73,0,-71,0,0,-87,-72,-71,-90,0,-70,0,0,-75,-75,-95,-76,-96,-97,-73,-51,-68,-45,0,-71,-75,-51,-68,-45,-73,-51,-89,-69,-45,0,-87,-90,-88,0,-87,-85,-87,-97,-90,-89,-88,-87,-83,0,-88,-94,-87,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,5309-AFT-S,-75,-75,-71,0,0,-71,-93,0,-75,-76,0,-73,0,-71,0,0,-87,-72,-71,-90,0,-70,0,0,-75,-75,-95,-76,-96,-97,-73,-51,-68,-45,0,-71,-75,-51,-68,-45,-73,-51,-89,-69,-45,0,-87,-90,-88,0,-87,-85,-87,-97,-90,-89,-88,-87,-83,0,-88,-94,-87,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 FIRE EXTINGUISHER,5309 FIRE EXTINGUISHER-AFT-N,-75,-75,-71,0,0,-71,-93,0,-75,-76,0,-73,0,-71,0,0,-87,-72,-71,-90,0,-70,0,0,-75,-75,-95,-76,-96,-97,-73,-51,-68,-45,0,-71,-75,-51,-68,-45,-73,-51,-89,-69,-45,0,-87,-90,-88,0,-87,-85,-87,-97,-90,-89,-88,-87,-83,0,-88,-94,-87,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 FIRE EXTINGUISHER,5309 FIRE EXTINGUISHER-AFT-W,-75,-75,-71,0,0,-71,-93,0,-75,-76,0,-73,0,-71,0,0,-87,-72,-71,-90,0,-70,0,0,-75,-75,-95,-76,-96,-97,-73,-51,-68,-45,0,-71,-75,-51,-68,-45,-73,-51,-89,-69,-45,0,-87,-90,-88,0,-87,-85,-87,-97,-90,-89,-88,-87,-83,0,-88,-94,-87,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 FIRE EXTINGUISHER,5309 FIRE EXTINGUISHER-AFT-S,-77,-72,-76,-89,0,-80,0,0,-77,-72,-89,-73,0,-80,0,0,-89,-72,-77,-90,0,-81,0,0,-78,-73,-94,-73,-94,-94,-72,-53,-74,-45,0,-73,-73,-52,-74,-45,-72,-53,-86,-74,-45,0,-71,-86,0,0,-87,-85,-71,-97,-86,0,0,-88,-88,0,0,-94,-87,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 FIRE EXTINGUISHER,5309 FIRE EXTINGUISHER-AFT-E,-77,-72,-76,-89,0,-80,0,0,-77,-72,-89,-73,0,-80,0,0,-89,-72,-77,-90,0,-81,0,0,-78,-73,-94,-73,-94,-94,-72,-53,-74,-45,0,-73,-73,-52,-74,-45,-72,-53,-86,-74,-45,0,-71,-86,0,0,-87,-85,-71,-97,-86,0,0,-88,-88,0,0,-94,-87,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 1,5309 STUDY AREA 1-AFT-N,-87,-76,-75,0,0,-80,0,0,-86,-77,0,-75,0,-83,0,0,-94,-76,-76,0,-77,-83,0,0,-86,-82,0,-82,-97,-97,-80,-55,-81,-52,0,-80,-81,-55,-83,0,-79,-55,-97,-81,-52,0,0,-97,0,0,-88,-89,0,0,-97,0,0,-95,-86,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 1,5309 STUDY AREA 1-AFT-W,-87,-76,-75,0,0,-80,0,0,-86,-77,0,-75,0,-83,0,0,-94,-76,-76,0,-77,-83,0,0,-86,-82,0,-82,-97,-97,-80,-55,-81,-52,0,-80,-81,-55,-83,0,-79,-55,-97,-81,-52,0,0,-97,0,0,-88,-89,0,0,-97,0,0,-95,-86,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 1,5309 STUDY AREA 1-AFT-S,-87,-76,-75,0,0,-80,0,0,-86,-77,0,-75,0,-83,0,0,-94,-76,-76,0,-77,-83,0,0,-86,-82,0,-82,-97,-97,-80,-55,-81,-52,0,-80,-81,-55,-83,0,-79,-55,-97,-81,-52,0,0,-97,0,0,-88,-89,0,0,-97,0,0,-95,-86,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 1,5309 STUDY AREA 1-AFT-E,-87,-76,-75,0,0,-80,0,0,-86,-77,0,-75,0,-83,0,0,-94,-76,-76,0,-77,-83,0,0,-86,-82,0,-82,-97,-97,-80,-55,-81,-52,0,-80,-81,-55,-83,0,-79,-55,-97,-81,-52,0,0,-97,0,0,-88,-89,0,0,-97,0,0,-95,-86,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 2,5309 STUDY AREA 2-AFT-N,-87,-76,-75,0,0,-80,0,0,-86,-77,0,-75,0,-83,0,0,-94,-76,-76,0,-77,-83,0,0,-86,-82,0,-82,-97,-97,-80,-55,-81,-52,0,-80,-81,-55,-83,0,-79,-55,-97,-81,-52,0,0,-97,0,0,-88,-89,0,0,-97,0,0,-95,-86,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 2,5309 STUDY AREA 2-AFT-W,-87,-76,-75,0,0,-80,0,0,-86,-77,0,-75,0,-83,0,0,-94,-76,-76,0,-77,-83,0,0,-86,-82,0,-82,-97,-97,-80,-55,-81,-52,0,-80,-81,-55,-83,0,-79,-55,-97,-81,-52,0,0,-97,0,0,-88,-89,0,0,-97,0,0,-95,-86,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 2,5309 STUDY AREA 2-AFT-S,-87,-76,-75,0,0,-80,0,0,-86,-77,0,-75,0,-83,0,0,-94,-76,-76,0,-77,-83,0,0,-86,-82,0,-82,-97,-97,-80,-55,-81,-52,0,-80,-81,-55,-83,0,-79,-55,-97,-81,-52,0,0,-97,0,0,-88,-89,0,0,-97,0,0,-95,-86,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309 STUDY AREA 2,5309 STUDY AREA 2-AFT-E,-87,-76,-74,0,0,-86,0,0,-87,-76,0,-79,0,-84,0,0,-94,-75,-77,0,-78,-83,0,0,-87,-79,0,-79,0,0,-79,-57,-77,-52,0,-80,-74,-57,-83,0,-74,-56,-97,-81,-63,0,0,-97,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,5315-AFT-N,-87,-76,-74,0,0,-86,0,0,-87,-76,0,-79,0,-84,0,0,-94,-75,-77,0,-78,-83,0,0,-87,-79,0,-79,0,0,-79,-57,-77,-52,0,-80,-74,-57,-83,0,-74,-56,-97,-81,-63,0,0,-97,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,5315-AFT-W,-87,-76,-74,0,0,-86,0,0,-87,-76,0,-79,0,-84,0,0,-94,-75,-77,0,-78,-83,0,0,-87,-79,0,-79,0,0,-79,-57,-77,-52,0,-80,-74,-57,-83,0,-74,-56,-97,-81,-63,0,0,-97,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,5315-AFT-S,-87,-76,-74,0,0,-86,0,0,-87,-76,0,-79,0,-84,0,0,-94,-75,-77,0,-78,-83,0,0,-87,-79,0,-79,0,0,-79,-57,-77,-52,0,-80,-74,-57,-83,0,-74,-56,-97,-81,-63,0,0,-97,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,5315-AFT-E,-87,-76,-74,0,0,-86,0,0,-87,-76,0,-79,0,-84,0,0,-94,-75,-77,0,-78,-83,0,0,-87,-79,0,-79,0,0,-79,-57,-77,-52,0,-80,-74,-57,-83,0,-74,-56,-97,-81,-63,0,0,-97,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,5316-AFT-N,-87,-76,-74,0,0,-86,0,0,-87,-76,0,-79,0,-84,0,0,-94,-75,-77,0,-78,-83,0,0,-87,-79,0,-79,0,0,-79,-57,-77,-52,0,-80,-74,-57,-83,0,-74,-56,-97,-81,-63,0,0,-97,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,5316-AFT-W,-74,-84,-79,0,0,-86,0,0,-73,-82,0,-79,0,-74,0,0,-94,-83,-78,0,-78,0,0,0,-74,-66,-93,-66,-93,-94,-79,-56,-77,0,0,-80,-65,-56,0,0,-74,-56,-78,-83,-63,0,0,-78,-81,0,-92,-80,-93,0,-78,-87,0,-91,-81,0,-88,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,5316-AFT-E,-74,-84,-79,0,0,-86,0,0,-73,-82,0,-79,0,-74,0,0,-94,-83,-78,0,-78,0,0,0,-74,-66,-93,-66,-93,-94,-79,-56,-77,0,0,-80,-65,-56,0,0,-74,-56,-78,-83,-63,0,0,-78,-81,0,-92,-80,-93,0,-78,-87,0,-91,-81,0,-88,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,5316-AFT-S,-74,-84,-79,0,0,-86,0,0,-73,-82,0,-79,0,-74,0,0,-94,-83,-78,0,-78,0,0,0,-74,-66,-93,-66,-93,-94,-79,-56,-77,0,0,-80,-65,-56,0,0,-74,-56,-78,-83,-63,0,0,-78,-81,0,-92,-80,-93,0,-78,-87,0,-91,-81,0,-88,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,5317-AFT-N,-74,-84,-79,0,0,-86,0,0,-73,-82,0,-79,0,-74,0,0,-94,-83,-78,0,-78,0,0,0,-74,-66,-93,-66,-93,-94,-79,-56,-77,0,0,-80,-65,-56,0,0,-74,-56,-78,-83,-63,0,0,-78,-81,0,-92,-80,-93,0,-78,-87,0,-91,-81,0,-88,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,5317-AFT-W,-67,-88,-73,-89,0,-69,0,0,-67,-87,0,-73,0,-70,0,0,-94,-87,-73,-87,0,-70,0,0,-67,-65,-84,-65,-84,-84,-74,-64,-74,0,0,-74,-65,-64,-76,0,-73,-63,-78,-75,-54,0,0,-78,-92,-95,-92,-75,-93,0,-79,-93,-95,-92,-74,0,-93,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,5317-AFT-S,-67,-88,-73,-89,0,-69,0,0,-67,-87,0,-73,0,-70,0,0,-94,-87,-73,-87,0,-70,0,0,-67,-65,-84,-65,-84,-84,-74,-64,-74,0,0,-74,-65,-64,-76,0,-73,-63,-78,-75,-54,0,0,-78,-92,-95,-92,-75,-93,0,-79,-93,-95,-92,-74,0,-93,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,5317-AFT-E,-67,-88,-73,-89,0,-69,0,0,-67,-87,0,-73,0,-70,0,0,-94,-87,-73,-87,0,-70,0,0,-67,-65,-84,-65,-84,-84,-74,-64,-74,0,0,-74,-65,-64,-76,0,-73,-63,-78,-75,-54,0,0,-78,-92,-95,-92,-75,-93,0,-79,-93,-95,-92,-74,0,-93,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,5318-AFT-N,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,5318-AFT-W,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,5318-AFT-S,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,5318-AFT-E,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-N,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-W,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-S,-64,-89,-55,0,0,-60,-84,-95,-64,-89,0,-56,0,-58,-82,-95,0,-88,-57,0,0,-61,0,-96,-65,-53,-77,-53,-78,-77,-73,-63,-74,-63,0,-74,-54,-62,-74,0,-73,-62,-83,-75,-63,0,0,-83,-90,0,0,-82,0,0,-83,-90,0,0,-82,0,-92,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-E,-64,-89,-55,0,0,-60,-84,-95,-64,-89,0,-56,0,-58,-82,-95,0,-88,-57,0,0,-61,0,-96,-65,-53,-77,-53,-78,-77,-73,-63,-74,-63,0,-74,-54,-62,-74,0,-73,-62,-83,-75,-63,0,0,-83,-90,0,0,-82,0,0,-83,-90,0,0,-82,0,-92,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,5352-AFT-N,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5352,5352-AFT-W,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5352,5352-AFT-S,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5352,5352-AFT-E,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5353,5353-AFT-N,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5353,5353-AFT-W,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5353,5353-AFT-S,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5353,5353-AFT-E,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5351,5351-AFT-N,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5351,5351-AFT-E,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
